strategy,money,countries,utilities,stations,totalLandsOwned
UTILITY_GUY,24707,6,1,1,8
GREEDY,22247,9,0,2,11
DEFAULT,37498,8,0,2,10
DEFAULT,33121,5,1,1,7
GREEDY,14048,11,0,1,12
GREEDY,11770,8,0,2,10
STINGY,96902,5,0,0,5
DEFAULT,39293,8,1,1,10
DEFAULT,69093,6,1,0,7
STATION_GUY,58390,7,1,4,12
DEFAULT,31902,5,1,0,6
STATION_GUY,47296,2,0,0,2
GREEDY,28678,10,0,0,10
DEFAULT,22312,5,1,3,9
GREEDY,30362,12,0,0,12
DEFAULT,47553,6,0,0,6
GREEDY,19969,8,1,0,9
GREEDY,16921,8,0,1,9
GREEDY,12130,10,0,1,11
UTILITY_GUY,34349,6,0,0,6
DEFAULT,66170,10,0,1,11
GREEDY,43997,10,0,1,11
GREEDY,14391,9,0,1,10
GREEDY,23970,5,1,0,6
GREEDY,14267,7,1,0,8
GREEDY,16431,11,0,0,11
GREEDY,33793,12,0,1,13
GREEDY,10925,9,0,2,11
GREEDY,15926,9,0,1,10
DEFAULT,69376,7,0,0,7
GREEDY,12921,9,1,2,12
GREEDY,34876,6,0,0,6
DEFAULT,20346,10,0,1,11
DEFAULT,72003,4,0,2,6
DEFAULT,62049,7,1,1,9
STATION_GUY,18453,4,0,2,6
GREEDY,22791,8,1,1,10
GREEDY,17255,8,0,1,9
DEFAULT,31847,7,1,2,10
DEFAULT,80373,8,0,0,8
STATION_GUY,26872,4,1,2,7
DEFAULT,39824,5,0,1,6
GREEDY,21002,7,1,2,10
STATION_GUY,23620,4,0,4,8
GREEDY,20359,7,1,0,8
DEFAULT,62885,8,0,2,10
UTILITY_GUY,41394,7,0,0,7
DEFAULT,35399,4,0,0,4
GREEDY,28683,12,1,0,13
UTILITY_GUY,18363,5,1,1,7
GREEDY,76731,10,1,0,11
GREEDY,19973,10,0,1,11
DEFAULT,44102,5,2,0,7
GREEDY,22498,9,1,2,12
GREEDY,28262,8,1,1,10
UTILITY_GUY,61880,9,1,1,11
GREEDY,34366,10,0,1,11
GREEDY,85221,9,1,0,10
UTILITY_GUY,27872,5,1,0,6
GREEDY,75680,7,2,0,9
DEFAULT,66098,10,1,0,11
UTILITY_GUY,36408,7,0,0,7
GREEDY,30873,9,1,1,11
STATION_GUY,19179,7,0,2,9
GREEDY,25722,10,1,3,14
GREEDY,20741,5,1,1,7
GREEDY,21929,8,0,1,9
GREEDY,27602,11,0,2,13
DEFAULT,31067,7,0,1,8
DEFAULT,90521,5,0,0,5
GREEDY,19388,9,1,0,10
STATION_GUY,30385,4,0,3,7
GREEDY,27527,8,1,1,10
GREEDY,39553,10,0,0,10
GREEDY,19912,7,0,0,7
GREEDY,22412,7,0,1,8
STATION_GUY,25852,7,1,0,8
STINGY,98127,5,0,0,5
STATION_GUY,71383,5,1,2,8
STATION_GUY,18739,5,0,0,5
STATION_GUY,11802,2,0,4,6
UTILITY_GUY,23409,4,1,1,6
GREEDY,26026,8,1,1,10
DEFAULT,22924,7,0,2,9
UTILITY_GUY,35347,5,1,0,6
STATION_GUY,8516,1,0,4,5
GREEDY,27890,10,0,1,11
GREEDY,19431,8,0,1,9
DEFAULT,30982,6,0,1,7
GREEDY,21205,8,0,1,9
UTILITY_GUY,64933,8,0,1,9
GREEDY,27711,7,0,0,7
GREEDY,20195,7,1,0,8
GREEDY,46121,7,1,2,10
GREEDY,27164,6,1,0,7
GREEDY,79495,8,0,2,10
GREEDY,26484,7,0,0,7
DEFAULT,35786,6,0,2,8
STATION_GUY,34811,8,1,1,10
GREEDY,18447,9,0,0,9
DEFAULT,57909,7,1,1,9
GREEDY,11805,8,0,0,8
GREEDY,26885,12,0,1,13
GREEDY,45706,6,1,0,7
GREEDY,39023,4,1,4,9
UTILITY_GUY,25343,8,1,1,10
UTILITY_GUY,50098,5,0,1,6
GREEDY,29556,11,1,1,13
GREEDY,19227,7,0,1,8
GREEDY,15617,10,1,0,11
UTILITY_GUY,28626,8,0,1,9
GREEDY,28637,10,0,1,11
GREEDY,16174,11,0,1,12
GREEDY,18995,10,0,1,11
DEFAULT,31403,7,0,1,8
DEFAULT,37017,8,0,0,8
GREEDY,48437,7,1,2,10
GREEDY,20892,5,0,2,7
GREEDY,11719,8,0,1,9
STATION_GUY,26094,4,0,4,8
DEFAULT,13881,7,1,0,8
GREEDY,41607,10,1,1,12
GREEDY,16803,11,0,1,12
GREEDY,20510,12,0,0,12
GREEDY,17203,8,1,1,10
STATION_GUY,56307,3,1,0,4
GREEDY,16691,10,0,1,11
GREEDY,26421,7,0,2,9
STATION_GUY,22426,6,0,0,6
DEFAULT,19900,6,1,0,7
GREEDY,26070,9,0,3,12
GREEDY,21031,8,1,1,10
STATION_GUY,15292,9,0,2,11
GREEDY,49876,7,0,0,7
GREEDY,32690,8,0,2,10
GREEDY,16653,10,1,1,12
GREEDY,17706,9,0,1,10
GREEDY,11574,8,1,0,9
GREEDY,15494,5,1,1,7
GREEDY,31822,9,1,0,10
DEFAULT,86387,5,0,1,6
GREEDY,27000,8,0,1,9
DEFAULT,76096,7,0,0,7
GREEDY,21580,10,2,1,13
GREEDY,23342,6,1,1,8
STATION_GUY,79974,5,1,4,10
GREEDY,92850,10,0,1,11
GREEDY,26755,10,0,2,12
GREEDY,20553,6,1,1,8
STATION_GUY,21992,4,0,1,5
GREEDY,50373,9,1,0,10
STATION_GUY,61008,5,0,4,9
GREEDY,16252,7,0,1,8
GREEDY,19958,9,0,2,11
DEFAULT,13722,6,1,0,7
GREEDY,26750,6,1,1,8
DEFAULT,53434,5,1,1,7
GREEDY,22994,9,0,1,10
DEFAULT,79219,6,0,1,7
UTILITY_GUY,54824,5,1,0,6
GREEDY,12326,9,1,2,12
STATION_GUY,67050,6,2,0,8
GREEDY,11493,11,1,2,14
GREEDY,9510,11,0,2,13
DEFAULT,23751,4,0,0,4
DEFAULT,28374,8,0,0,8
GREEDY,23230,8,0,0,8
GREEDY,16785,11,1,1,13
GREEDY,71647,10,0,1,11
STINGY,96941,3,0,0,3
UTILITY_GUY,39298,4,1,0,5
GREEDY,18252,10,0,2,12
GREEDY,24473,7,2,0,9
GREEDY,25837,9,1,1,11
GREEDY,76399,11,0,0,11
GREEDY,21974,7,1,1,9
GREEDY,31014,8,2,2,12
GREEDY,9255,7,1,0,8
UTILITY_GUY,95188,4,0,0,4
GREEDY,19704,5,1,1,7
STATION_GUY,29889,6,1,1,8
DEFAULT,29699,5,0,0,5
DEFAULT,40506,7,0,0,7
GREEDY,47366,8,0,0,8
STATION_GUY,41939,5,1,0,6
GREEDY,14627,6,1,1,8
GREEDY,16556,11,0,2,13
GREEDY,19810,10,0,2,12
GREEDY,21372,6,1,1,8
STATION_GUY,45263,7,0,2,9
GREEDY,37317,8,0,0,8
DEFAULT,72927,5,0,2,7
UTILITY_GUY,52239,3,2,2,7
DEFAULT,29611,4,0,0,4
GREEDY,15671,5,0,3,8
STATION_GUY,80852,10,0,2,12
STATION_GUY,55380,5,0,2,7
GREEDY,14535,11,1,0,12
DEFAULT,61521,8,0,0,8
GREEDY,20007,6,1,1,8
STATION_GUY,42718,4,1,0,5
UTILITY_GUY,52733,8,0,0,8
GREEDY,13144,7,0,1,8
UTILITY_GUY,43329,8,1,0,9
GREEDY,64329,10,1,1,12
STATION_GUY,33085,6,0,1,7
GREEDY,14734,9,0,1,10
STATION_GUY,25671,4,0,2,6
GREEDY,15312,8,0,0,8
GREEDY,64405,9,1,0,10
GREEDY,79763,8,0,1,9
UTILITY_GUY,49089,4,1,0,5
GREEDY,13424,12,0,0,12
UTILITY_GUY,73473,8,0,1,9
GREEDY,20628,12,1,1,14
STINGY,41426,2,0,0,2
DEFAULT,61748,8,1,1,10
STATION_GUY,23864,9,1,2,12
STATION_GUY,67216,5,1,1,7
GREEDY,15721,9,0,0,9
GREEDY,33741,11,0,0,11
GREEDY,13342,7,0,0,7
UTILITY_GUY,45518,3,1,0,4
DEFAULT,35687,6,0,0,6
STATION_GUY,11001,1,0,4,5
GREEDY,15127,7,1,0,8
STINGY,90372,5,0,0,5
GREEDY,82411,9,0,3,12
GREEDY,18511,8,1,1,10
DEFAULT,33073,7,0,1,8
UTILITY_GUY,59756,5,0,1,6
GREEDY,20099,8,1,0,9
GREEDY,38907,10,0,0,10
UTILITY_GUY,24400,6,0,0,6
STATION_GUY,32475,4,0,1,5
UTILITY_GUY,26879,5,0,0,5
DEFAULT,95521,7,0,1,8
GREEDY,13930,7,0,1,8
GREEDY,14291,9,1,1,11
GREEDY,43917,7,2,1,10
GREEDY,18044,10,2,1,13
GREEDY,27203,7,0,0,7
GREEDY,25310,10,0,2,12
GREEDY,22267,9,0,0,9
DEFAULT,37644,9,1,1,11
GREEDY,33347,12,0,1,13
GREEDY,41702,10,0,2,12
DEFAULT,61959,9,0,0,9
GREEDY,15744,8,1,1,10
STATION_GUY,42184,5,1,2,8
GREEDY,32342,9,0,1,10
STATION_GUY,35530,5,0,2,7
GREEDY,21299,9,0,0,9
GREEDY,35621,8,1,1,10
DEFAULT,37790,5,0,0,5
GREEDY,25279,8,0,2,10
GREEDY,80602,6,1,0,7
GREEDY,52217,9,0,1,10
GREEDY,24944,10,0,1,11
GREEDY,20756,9,1,2,12
UTILITY_GUY,24306,7,0,0,7
DEFAULT,51675,6,0,1,7
GREEDY,61562,11,0,1,12
DEFAULT,36603,7,1,0,8
STATION_GUY,58910,6,0,2,8
GREEDY,62934,9,1,1,11
GREEDY,15391,12,0,0,12
STATION_GUY,83639,3,0,0,3
STATION_GUY,37548,6,0,2,8
GREEDY,14851,7,0,2,9
GREEDY,23484,9,1,2,12
DEFAULT,31763,8,0,0,8
GREEDY,18671,10,0,0,10
DEFAULT,36431,9,0,1,10
GREEDY,40130,6,1,1,8
UTILITY_GUY,55228,3,2,0,5
GREEDY,15316,8,0,1,9
GREEDY,18875,10,0,1,11
GREEDY,16329,9,1,2,12
DEFAULT,24845,4,0,1,5
DEFAULT,26547,9,0,0,9
STATION_GUY,34740,7,1,1,9
GREEDY,26984,6,2,0,8
STATION_GUY,53101,3,1,2,6
GREEDY,25325,10,1,2,13
GREEDY,17512,9,1,0,10
DEFAULT,44734,8,2,1,11
GREEDY,13191,9,0,2,11
STATION_GUY,28162,8,0,2,10
STATION_GUY,55728,4,0,1,5
GREEDY,21128,8,0,2,10
GREEDY,12858,10,0,0,10
DEFAULT,17429,8,1,1,10
GREEDY,87104,9,0,2,11
GREEDY,25366,8,0,1,9
STATION_GUY,46004,1,1,4,6
GREEDY,24838,9,1,1,11
GREEDY,56858,10,1,1,12
GREEDY,20443,8,1,0,9
STATION_GUY,53268,4,1,1,6
GREEDY,17022,9,0,3,12
DEFAULT,74486,8,1,0,9
GREEDY,35796,12,0,1,13
DEFAULT,37142,10,0,0,10
GREEDY,99964,7,0,1,8
STATION_GUY,21738,7,1,1,9
GREEDY,81130,9,2,1,12
GREEDY,38669,6,0,3,9
GREEDY,26011,7,1,0,8
STATION_GUY,59192,4,1,2,7
STATION_GUY,26005,6,1,4,11
DEFAULT,77061,6,2,1,9
GREEDY,79769,10,0,3,13
GREEDY,45681,9,0,1,10
STATION_GUY,68298,5,1,2,8
DEFAULT,14979,4,0,1,5
DEFAULT,50924,9,0,0,9
GREEDY,18827,9,1,0,10
GREEDY,19183,8,1,2,11
GREEDY,53582,9,1,2,12
STATION_GUY,44404,6,0,1,7
DEFAULT,40683,7,1,0,8
GREEDY,32960,12,0,1,13
GREEDY,26070,10,0,0,10
UTILITY_GUY,25168,5,0,1,6
GREEDY,41359,10,0,0,10
GREEDY,16596,8,0,0,8
GREEDY,55727,10,1,1,12
GREEDY,18037,7,1,0,8
GREEDY,16881,7,1,1,9
GREEDY,88498,9,1,2,12
GREEDY,19410,7,0,2,9
GREEDY,33639,10,0,2,12
GREEDY,44598,8,0,1,9
GREEDY,52581,9,0,1,10
STATION_GUY,40912,7,0,2,9
GREEDY,21069,6,1,2,9
GREEDY,12379,10,0,1,11
STATION_GUY,29819,3,0,2,5
UTILITY_GUY,36443,6,1,0,7
GREEDY,77776,9,0,0,9
GREEDY,31043,11,1,1,13
GREEDY,15675,7,0,2,9
GREEDY,78258,11,1,2,14
GREEDY,64122,8,0,1,9
STATION_GUY,63015,6,0,2,8
STATION_GUY,15132,3,0,1,4
GREEDY,24943,8,1,0,9
STATION_GUY,13212,6,0,2,8
STATION_GUY,24910,7,0,1,8
UTILITY_GUY,6793,3,1,4,8
STATION_GUY,54044,5,0,1,6
GREEDY,28146,7,1,2,10
GREEDY,33110,8,1,1,10
GREEDY,37874,9,0,1,10
DEFAULT,33654,9,0,2,11
GREEDY,35007,9,1,1,11
DEFAULT,97809,6,1,0,7
UTILITY_GUY,36990,7,0,1,8
GREEDY,22750,12,1,0,13
GREEDY,14200,8,1,2,11
GREEDY,21138,10,0,1,11
DEFAULT,22649,5,1,1,7
STATION_GUY,22188,8,0,3,11
STATION_GUY,10842,2,1,4,7
GREEDY,18691,10,1,1,12
DEFAULT,20834,6,0,3,9
DEFAULT,44191,5,0,1,6
UTILITY_GUY,39290,3,1,1,5
UTILITY_GUY,38468,4,0,0,4
GREEDY,22580,9,0,1,10
GREEDY,17758,8,1,1,10
UTILITY_GUY,34550,5,0,0,5
GREEDY,17026,8,0,1,9
GREEDY,11938,11,1,2,14
GREEDY,58852,8,0,4,12
GREEDY,15854,6,2,1,9
GREEDY,16434,6,1,0,7
GREEDY,19517,10,0,2,12
GREEDY,15919,10,1,1,12
STATION_GUY,31051,6,0,2,8
GREEDY,31003,6,1,0,7
STATION_GUY,56884,8,1,2,11
STATION_GUY,39961,3,0,2,5
GREEDY,14417,11,0,0,11
GREEDY,69834,10,0,0,10
GREEDY,14142,9,2,0,11
DEFAULT,31975,6,0,0,6
GREEDY,27701,7,2,2,11
GREEDY,13749,10,1,3,14
DEFAULT,87490,9,0,0,9
GREEDY,12735,9,0,1,10
STATION_GUY,55123,9,0,0,9
GREEDY,55870,7,0,0,7
GREEDY,14969,9,1,3,13
GREEDY,19144,7,2,1,10
GREEDY,17637,5,2,3,10
UTILITY_GUY,38935,4,1,2,7
GREEDY,31231,11,1,1,13
GREEDY,11669,8,1,1,10
DEFAULT,48089,7,0,1,8
GREEDY,26179,8,1,0,9
STATION_GUY,93601,5,0,1,6
GREEDY,79463,10,0,2,12
STATION_GUY,60294,4,0,2,6
GREEDY,35953,10,0,0,10
STINGY,78763,3,0,1,4
STATION_GUY,49551,5,0,2,7
UTILITY_GUY,30945,8,0,0,8
STATION_GUY,49209,5,0,0,5
GREEDY,14902,7,0,4,11
GREEDY,15278,8,1,0,9
STATION_GUY,28004,7,1,1,9
STATION_GUY,24946,5,0,1,6
GREEDY,24462,7,0,0,7
GREEDY,24010,9,0,0,9
GREEDY,15481,9,0,0,9
GREEDY,26079,8,0,0,8
UTILITY_GUY,46623,7,0,0,7
GREEDY,7783,9,1,0,10
GREEDY,34608,9,0,1,10
GREEDY,22968,5,0,4,9
GREEDY,25904,6,1,2,9
GREEDY,8220,7,0,3,10
GREEDY,64010,10,0,1,11
GREEDY,22903,6,0,3,9
GREEDY,16682,6,1,1,8
GREEDY,24019,9,0,1,10
UTILITY_GUY,40611,8,1,0,9
GREEDY,22952,8,1,2,11
GREEDY,21428,10,0,1,11
GREEDY,20223,10,0,0,10
UTILITY_GUY,32777,5,1,0,6
GREEDY,58933,10,0,0,10
DEFAULT,75894,6,1,2,9
DEFAULT,38263,7,1,2,10
GREEDY,13682,6,0,2,8
GREEDY,20574,8,0,2,10
GREEDY,21780,8,0,0,8
DEFAULT,30347,5,0,1,6
GREEDY,13999,5,0,1,6
GREEDY,19780,8,1,2,11
GREEDY,20246,7,1,2,10
GREEDY,45491,8,0,1,9
GREEDY,53504,7,1,2,10
DEFAULT,50201,8,0,1,9
GREEDY,26097,8,1,2,11
STATION_GUY,24122,8,0,1,9
UTILITY_GUY,44105,8,0,0,8
STATION_GUY,36686,6,0,2,8
DEFAULT,60775,7,0,1,8
GREEDY,35568,9,0,2,11
GREEDY,34631,8,0,2,10
UTILITY_GUY,17703,4,0,0,4
DEFAULT,55999,5,0,1,6
STATION_GUY,55263,7,0,1,8
DEFAULT,29828,8,0,1,9
GREEDY,11934,12,0,0,12
GREEDY,19862,8,0,0,8
DEFAULT,49029,7,0,1,8
GREEDY,23515,9,2,0,11
STATION_GUY,31454,7,1,1,9
GREEDY,21999,10,0,1,11
STATION_GUY,38026,5,0,1,6
GREEDY,63416,8,1,1,10
GREEDY,38033,9,0,1,10
GREEDY,19598,11,0,2,13
UTILITY_GUY,31824,6,0,2,8
GREEDY,31769,10,0,1,11
DEFAULT,47687,4,0,1,5
GREEDY,30640,8,1,1,10
GREEDY,46006,10,1,2,13
DEFAULT,37702,6,0,1,7
GREEDY,20561,5,0,3,8
GREEDY,33994,10,0,1,11
DEFAULT,52420,5,0,1,6
STATION_GUY,45634,6,0,1,7
GREEDY,30760,8,0,1,9
STATION_GUY,68408,7,0,1,8
GREEDY,18843,9,1,0,10
GREEDY,80013,9,1,0,10
GREEDY,21299,9,0,0,9
GREEDY,16227,10,0,0,10
GREEDY,31866,9,2,1,12
GREEDY,46567,9,0,1,10
GREEDY,26691,12,2,1,15
GREEDY,13832,6,1,1,8
GREEDY,22435,6,0,2,8
GREEDY,23475,11,0,0,11
GREEDY,10635,8,0,1,9
UTILITY_GUY,37976,3,0,0,3
GREEDY,28796,9,2,1,12
GREEDY,21390,11,0,0,11
DEFAULT,86051,9,0,1,10
GREEDY,31277,11,1,2,14
DEFAULT,63161,6,0,1,7
GREEDY,11741,9,1,1,11
STATION_GUY,26664,3,0,1,4
GREEDY,24308,10,1,2,13
GREEDY,74274,10,1,2,13
STATION_GUY,55110,7,0,1,8
UTILITY_GUY,52588,6,0,0,6
GREEDY,21884,14,1,1,16
GREEDY,15666,8,0,0,8
GREEDY,25576,10,1,3,14
GREEDY,15756,12,0,0,12
DEFAULT,33547,3,1,4,8
GREEDY,27364,9,0,2,11
GREEDY,26259,7,0,2,9
DEFAULT,48022,10,1,0,11
UTILITY_GUY,17559,7,1,1,9
UTILITY_GUY,55019,3,1,2,6
GREEDY,17627,9,0,1,10
GREEDY,19634,9,0,1,10
GREEDY,26026,7,1,1,9
DEFAULT,23366,7,1,1,9
DEFAULT,44107,7,1,2,10
GREEDY,18458,8,0,1,9
DEFAULT,67102,6,1,0,7
GREEDY,68129,5,0,4,9
GREEDY,22375,6,1,1,8
GREEDY,13397,10,1,2,13
GREEDY,28541,9,0,1,10
GREEDY,23813,10,0,1,11
STATION_GUY,35167,7,0,1,8
GREEDY,27901,5,0,3,8
GREEDY,29573,10,0,1,11
GREEDY,33640,11,0,1,12
STATION_GUY,27709,5,0,1,6
GREEDY,21624,12,1,1,14
GREEDY,15647,9,1,1,11
STATION_GUY,26447,3,0,1,4
GREEDY,22169,9,0,2,11
DEFAULT,32893,7,0,1,8
GREEDY,18797,7,2,1,10
GREEDY,24031,8,1,2,11
UTILITY_GUY,40457,5,0,0,5
STATION_GUY,16537,6,0,2,8
GREEDY,15172,10,1,1,12
GREEDY,36354,8,1,3,12
GREEDY,19590,10,1,1,12
GREEDY,16991,8,0,2,10
GREEDY,12233,7,2,2,11
GREEDY,17413,6,1,1,8
GREEDY,10957,8,0,0,8
DEFAULT,26694,7,0,0,7
GREEDY,12516,10,0,1,11
GREEDY,18576,9,0,2,11
GREEDY,14178,10,0,0,10
GREEDY,30634,8,0,2,10
STATION_GUY,81193,6,0,2,8
UTILITY_GUY,47842,4,1,1,6
